caseId,testType,pairId,arm,sampleIndex,latencyMs,rankedProductIds,displayedRationales,groundingDecisions,validatorDowngradeCount,outOfCandidateIdCount,duplicateIdCount,validRankCoverage,candidateCount,rawResponse
profile_conflict_base,INV,profile_conflict,prompt_only,2,2662,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,0,2554,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 가장 우선 추천해요. A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,1,2689,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,2,2604,"[162, 161]","[""평점이 매우높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점이 보통이라 후순위입니다.""}"
multi_need_balance,DIR,,prompt_only,0,3762,"[171, 173, 172, 174]","[""저렴한 재택근무용 노트북이에요"", ""매우 저렴한 업무용 마우스예요"", ""평가가 매우 높은 노트북이에요"", ""평가가 매우 높은 마우스예요""]","[{""product_id"": 171, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""저렴한 재택근무용 노트북이에요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 173, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""매우 저렴한 업무용 마우스예요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 172, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높은 노트북이에요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 174, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높은 마우스예요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,4,"{""ranked"":[{""productId"":171,""rationale"":""저렴한 재택근무용 노트북이에요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":173,""rationale"":""매우 저렴한 업무용 마우스예요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":172,""rationale"":""평가가 매우 높은 노트북이에요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":174,""rationale"":""평가가 매우 높은 마우스예요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""재택근무용 노트북과 마우스를 각각 균형 있게 추천했어요. 가성비를 고려해 저렴한 상품을 먼저 배치했습니다.""}"
multi_need_balance,DIR,,prompt_only,1,3887,"[171, 173, 172, 174]","[""노트북 중 저렴한 가격대라 추천했어요"", ""마우스 중 매우 저렴한 가격대라 추천했어요"", ""노트북 중 평점 수준이 매우 높아요"", ""마우스 중 평점 수준이 매우 높아요""]","[{""product_id"": 171, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""노트북 중 저렴한 가격대라 추천했어요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 173, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""마우스 중 매우 저렴한 가격대라 추천했어요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 172, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""노트북 중 평점 수준이 매우 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 174, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""마우스 중 평점 수준이 매우 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,4,"{""ranked"":[{""productId"":171,""rationale"":""노트북 중 저렴한 가격대라 추천했어요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":173,""rationale"":""마우스 중 매우 저렴한 가격대라 추천했어요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":172,""rationale"":""노트북 중 평점 수준이 매우 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":174,""rationale"":""마우스 중 평점 수준이 매우 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""재택근무용 노트북과 마우스를 각각 균형 있게 선정했어요. 가격을 우선 고려하면서 검증 수준이 높은 상품도 함께 포함했습니다.""}"
multi_need_balance,DIR,,prompt_only,2,5238,"[171, 173, 172, 174]","[""재택근무용 노트북 중 저렴해 추천했어요"", ""함께 쓰기 좋은 마우스 중 매우 저렴해요"", ""재택근무용으로 평점이 매우 높아요"", ""함께 쓰기 좋은 마우스로 평점이 매우 높아요""]","[{""product_id"": 171, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""재택근무용 노트북 중 저렴해 추천했어요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 173, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""함께 쓰기 좋은 마우스 중 매우 저렴해요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 172, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""재택근무용으로 평점이 매우 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 174, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""함께 쓰기 좋은 마우스로 평점이 매우 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,4,"{""ranked"":[{""productId"":171,""rationale"":""재택근무용 노트북 중 저렴해 추천했어요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":173,""rationale"":""함께 쓰기 좋은 마우스 중 매우 저렴해요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":172,""rationale"":""재택근무용으로 평점이 매우 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":174,""rationale"":""함께 쓰기 좋은 마우스로 평점이 매우 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""노트북과 마우스를 균형 있게 각각 2개씩 추천했어요. 가성비를 우선해 저렴한 상품을 먼저 배치했습니다.""}"
missing_rating,MFT,,validated,0,2491,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 요청에 가장 잘 맞아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 요청에 가장 잘 맞아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평이 좋은 무선 이어폰을 원하셔서 평가가 매우 높은 상품을 우선 추천했어요. 신규 상품은 검증 가능한 평가나 리뷰 정보가 없습니다.""}"
missing_rating,MFT,,validated,1,2535,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평이 좋은 무선 이어폰을 찾는 요청에는 평가가 매우 높은 102번이 가장 적합해요.""}"
missing_rating,MFT,,validated,2,2407,"[102, 101]","[""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 102, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 101, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":102,""rationale"":""평가가 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":101,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평이 좋은 무선 이어폰을 찾는 요청에는 평가가 매우 높은 102번이 가장 적합해요. 101번은 관련성은 있지만 검증 가능한 평가 근거가 없어요.""}"
missing_review,MFT,,validated,0,2507,"[112, 111]","[""리뷰 정보가 많은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기가 매우 많아 우선 추천해요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 111, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":112,""rationale"":""후기가 매우 많아 우선 추천해요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]},{""productId"":111,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""후기가 매우 많은 112번 상품을 우선 추천해요. 111번은 후기 정보가 확인되지 않습니다.""}"
missing_review,MFT,,validated,1,2803,"[112, 111]","[""리뷰 정보가 많은 상품이에요"", ""평점 평가가 높은 상품이에요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기가 매우 많아 우선 추천해요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 111, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 높아 함께 고려해보세요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":112,""rationale"":""후기가 매우 많아 우선 추천해요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]},{""productId"":111,""rationale"":""평가가 높아 함께 고려해보세요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""후기가 많은 상품을 우선 배치했어요. 추가로 평가가 높은 상품도 함께 추천합니다.""}"
missing_review,MFT,,validated,2,2591,"[112, 111]","[""리뷰 정보가 많은 상품이에요"", ""평점 평가가 높은 상품이에요""]","[{""product_id"": 112, ""requested_reason_code"": ""REVIEW_MANY"", ""evidence_fields"": [""reviewLevel""], ""model_rationale"": ""후기가 매우 많아 우선 추천해요"", ""rendered_rationale"": ""리뷰 정보가 많은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 111, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""후기 정보는 없지만 평점이 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":112,""rationale"":""후기가 매우 많아 우선 추천해요"",""reasonCode"":""REVIEW_MANY"",""evidenceFields"":[""reviewLevel""]},{""productId"":111,""rationale"":""후기 정보는 없지만 평점이 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""후기가 많은 제품을 우선 배치했어요. 리뷰 정보가 없는 상품은 평점 기준으로 함께 추천했어요.""}"
missing_price,MFT,,validated,0,2663,"[121, 122, 123]","[""요청과의 관련도를 기준으로 추천했어요"", ""요청과의 관련도를 기준으로 추천했어요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 121, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 122, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 123, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,3,"{""ranked"":[{""productId"":121,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]},{""productId"":122,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]},{""productId"":123,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""모든 후보의 가격 정보가 없어 상대적으로 저렴한 상품을 검증하기 어렵습니다. 가격 정보를 확인하면 더 정확히 추천할 수 있습니다.""}"
missing_price,MFT,,validated,1,4407,"[121, 122, 123]","[""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요""]","[{""product_id"": 121, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""높은 평점으로 후보 중 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 122, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""높은 평점으로 후보 중 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 123, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""높은 평점으로 후보 중 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,3,"{""ranked"":[{""productId"":121,""rationale"":""높은 평점으로 후보 중 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":122,""rationale"":""높은 평점으로 후보 중 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":123,""rationale"":""높은 평점으로 후보 중 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""세 상품 모두 가격 정보가 없어 상대적으로 저렴한 상품을 판별하기 어렵습니다. 평점이 높은 후보를 우선 정렬했습니다.""}"
missing_price,MFT,,validated,2,3336,"[121, 122, 123]","[""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요""]","[{""product_id"": 121, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""가격 정보는 없지만 평점이 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 122, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""가격 정보는 없지만 평점이 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 123, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""가격 정보는 없지만 평점이 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,3,"{""ranked"":[{""productId"":121,""rationale"":""가격 정보는 없지만 평점이 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":122,""rationale"":""가격 정보는 없지만 평점이 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":123,""rationale"":""가격 정보는 없지만 평점이 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""세 상품 모두 가격 등급 정보가 없어 상대적으로 저렴한 상품인지는 확인하기 어렵습니다. 평점이 높은 상품을 우선 정렬했어요.""}"
rating_boundary,MFT,,validated,0,2533,"[133, 132, 131]","[""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 133, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 132, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 높아 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 131, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,3,"{""ranked"":[{""productId"":133,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":132,""rationale"":""평점이 높아 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":131,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 높은 상품을 우선 정렬했어요. 133번이 가장 높은 평점 등급입니다.""}"
rating_boundary,MFT,,validated,1,2740,"[133, 132, 131]","[""평점 평가가 높은 상품이에요"", ""평점 평가가 높은 상품이에요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 133, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 132, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 높아 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 131, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,3,"{""ranked"":[{""productId"":133,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":132,""rationale"":""평점이 높아 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":131,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 가장 높은 상품부터 정렬했어요. 133번과 132번을 우선 추천합니다.""}"
