cellId,utteranceId,contextId,group,sampleIndex,intent,productId,optionId,quantity,case,scopedToPrevious,hasCategorySignal,scopeFree,categoryLegs,categoryLegInjected,categoryLegsEchoPrior,resolvedCategoryAction,resolvedProductId,screenResolverFired,screenResolutionReason,latencyMs
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,1,recommend,,,1,3,False,False,,,False,False,carry,,False,,1678
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,2,cart_add,103,1001,1,2,False,False,,,False,False,carry,103,False,,1540
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,3,cart_add,102,1001,1,1,True,False,,,False,False,carry,102,False,,1756
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,4,recommend,,,1,3,False,False,,,False,False,carry,,False,,40352
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,5,recommend,,1001,1,3,True,False,,,False,False,carry,,False,,1768
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,6,recommend,,1001,1,3,True,False,,,False,False,carry,,False,,1700
demonstrative-003|pendingCart,demonstrative-003,pendingCart,demonstrative,7,cart_add,102,1001,1,2,False,False,,,False,False,carry,102,False,,2194
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,0,recommend,,,1,2,False,False,,,False,False,carry,,False,,1646
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,1,recommend,,,1,2,False,False,,,False,False,carry,,False,,1520
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,2,recommend,,,1,3,False,True,,|리필 세탁 세제;|고농축 액상 세탁 세제;|섬유유연제 라벤더 향;|무선 블루투스 이어폰,False,False,replace,,False,,2181
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,3,recommend,,,1,2,False,True,,|세탁 세제,False,False,replace,,False,,41411
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,4,recommend,,,1,2,False,False,,,False,False,carry,,False,,2517
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,5,recommend,,,1,2,False,False,,,False,False,carry,,False,,2499
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,6,recommend,,,1,2,False,False,,,False,False,carry,,False,,1706
demonstrative-004|lastRecommendations,demonstrative-004,lastRecommendations,demonstrative,7,recommend,,,1,2,False,True,,|세탁 세제,False,False,replace,,False,,1640
demonstrative-004|none,demonstrative-004,none,demonstrative,0,recommend,,,1,2,False,False,,,False,False,carry,,False,,1686
demonstrative-004|none,demonstrative-004,none,demonstrative,1,recommend,,,1,3,False,False,,,False,False,carry,,False,,2012
demonstrative-004|none,demonstrative-004,none,demonstrative,2,recommend,,,1,2,False,False,,,False,False,carry,,False,,2456
demonstrative-004|none,demonstrative-004,none,demonstrative,3,recommend,,,1,2,False,False,,,False,False,carry,,False,,2266
demonstrative-004|none,demonstrative-004,none,demonstrative,4,recommend,,,1,2,False,False,,,False,False,carry,,False,,1693
demonstrative-004|none,demonstrative-004,none,demonstrative,5,recommend,,,1,2,False,False,,,False,False,carry,,False,,1749
demonstrative-004|none,demonstrative-004,none,demonstrative,6,recommend,,,1,3,False,False,,,False,False,carry,,False,,1932
demonstrative-004|none,demonstrative-004,none,demonstrative,7,recommend,,,1,3,False,False,,,False,False,carry,,False,,1521
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,0,recommend,102,,1,3,True,False,,,False,False,carry,102,False,,1984
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,1,recommend,,,1,2,False,True,,|세탁 세제,False,False,replace,,False,,2023
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,2,recommend,,,1,3,False,False,,,False,False,carry,,False,,1943
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,3,recommend,,,1,3,False,False,,,False,False,carry,,False,,1972
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,4,recommend,,,1,2,False,False,,,False,False,carry,,False,,1649
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,5,recommend,,,1,2,False,False,,,False,False,carry,,False,,1911
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,6,recommend,,,1,3,False,False,,,False,False,carry,,False,,1707
demonstrative-004|pendingCart,demonstrative-004,pendingCart,demonstrative,7,recommend,,,1,3,False,False,,,False,False,carry,,False,,1958
general-001|lastRecommendations,general-001,lastRecommendations,general,0,general,,,1,3,False,False,,,False,False,carry,,False,,1980
general-001|lastRecommendations,general-001,lastRecommendations,general,1,general,,,1,3,False,False,,,False,False,carry,,False,,1710
general-001|lastRecommendations,general-001,lastRecommendations,general,2,general,,,1,3,False,False,,,False,False,carry,,False,,1975
general-001|lastRecommendations,general-001,lastRecommendations,general,3,general,,,1,3,False,False,,,False,False,carry,,False,,1993
general-001|lastRecommendations,general-001,lastRecommendations,general,4,general,,,1,3,False,False,,,False,False,carry,,False,,1862
general-001|lastRecommendations,general-001,lastRecommendations,general,5,general,,,1,3,False,False,,,False,False,carry,,False,,1619
general-001|lastRecommendations,general-001,lastRecommendations,general,6,general,,,1,3,False,False,,,False,False,carry,,False,,1535
general-001|lastRecommendations,general-001,lastRecommendations,general,7,general,,,1,3,False,False,,,False,False,carry,,False,,41415
general-001|none,general-001,none,general,0,general,,,1,3,False,False,,,False,False,carry,,False,,2170
general-001|none,general-001,none,general,1,general,,,1,3,False,False,,,False,False,carry,,False,,1669
general-001|none,general-001,none,general,2,general,,,1,3,False,False,,,False,False,carry,,False,,1850
general-001|none,general-001,none,general,3,general,,,1,3,False,False,,,False,False,carry,,False,,1653
general-001|none,general-001,none,general,4,general,,,1,3,False,False,,,False,False,carry,,False,,1725
general-001|none,general-001,none,general,5,general,,,1,3,False,False,,,False,False,carry,,False,,1709
general-001|none,general-001,none,general,6,general,,,1,3,False,False,,,False,False,carry,,False,,41155
general-001|none,general-001,none,general,7,general,,,1,3,False,False,,,False,False,carry,,False,,3201
general-001|pendingCart,general-001,pendingCart,general,0,general,,,1,3,False,False,,,False,False,carry,,False,,1733
general-001|pendingCart,general-001,pendingCart,general,1,general,,,1,3,False,False,,,False,False,carry,,False,,1746
general-001|pendingCart,general-001,pendingCart,general,2,general,,,1,3,False,False,,,False,False,carry,,False,,41943
general-001|pendingCart,general-001,pendingCart,general,3,general,,,1,3,False,False,,,False,False,carry,,False,,1674
general-001|pendingCart,general-001,pendingCart,general,4,general,,,1,3,False,False,,,False,False,carry,,False,,1979
general-001|pendingCart,general-001,pendingCart,general,5,general,,,1,3,False,False,,,False,False,carry,,False,,1704
general-001|pendingCart,general-001,pendingCart,general,6,general,,,1,3,False,False,,,False,False,carry,,False,,2208
general-001|pendingCart,general-001,pendingCart,general,7,general,,,1,3,False,False,,,False,False,carry,,False,,1866
general-002|lastRecommendations,general-002,lastRecommendations,general,0,recommend,,,1,2,False,True,,|세탁 세제,False,False,replace,,False,,1816
general-002|lastRecommendations,general-002,lastRecommendations,general,1,recommend,,,1,2,False,True,,|세탁 세제,False,False,replace,,False,,1758
general-002|lastRecommendations,general-002,lastRecommendations,general,2,recommend,,,1,3,False,False,,,False,False,carry,,False,,40174
general-002|lastRecommendations,general-002,lastRecommendations,general,3,recommend,,,1,2,False,True,,|세탁 세제,False,False,replace,,False,,2114
general-002|lastRecommendations,general-002,lastRecommendations,general,4,recommend,,,1,2,False,False,,,False,False,carry,,False,,1975
general-002|lastRecommendations,general-002,lastRecommendations,general,5,recommend,,,1,2,False,False,,,False,False,carry,,False,,1641
general-002|lastRecommendations,general-002,lastRecommendations,general,6,recommend,,,1,3,False,False,,,False,False,carry,,False,,2372
general-002|lastRecommendations,general-002,lastRecommendations,general,7,recommend,,,1,2,False,True,,|세탁 세제,False,False,replace,,False,,1892
general-002|none,general-002,none,general,0,general,,,1,3,False,False,,,False,False,carry,,False,,1879
general-002|none,general-002,none,general,1,general,,,1,3,False,False,,,False,False,carry,,False,,1974
general-002|none,general-002,none,general,2,general,,,1,3,False,False,,,False,False,carry,,False,,1743
general-002|none,general-002,none,general,3,general,,,1,3,False,False,,,False,False,carry,,False,,1703
general-002|none,general-002,none,general,4,general,,,1,3,False,False,,,False,False,carry,,False,,1795
general-002|none,general-002,none,general,5,general,,,1,3,False,False,,,False,False,carry,,False,,1727
general-002|none,general-002,none,general,6,general,,,1,3,False,False,,,False,False,carry,,False,,1845
general-002|none,general-002,none,general,7,general,,,1,3,False,False,,,False,False,carry,,False,,1694
general-002|pendingCart,general-002,pendingCart,general,0,recommend,102,,1,2,False,True,,|세탁 세제,False,False,replace,102,False,,2102
general-002|pendingCart,general-002,pendingCart,general,1,recommend,,,1,3,False,True,,|세탁 세제,False,False,replace,,False,,1921
general-002|pendingCart,general-002,pendingCart,general,2,recommend,,,1,3,False,True,,|세탁 세제,False,False,replace,,False,,1846
general-002|pendingCart,general-002,pendingCart,general,3,recommend,,,1,3,False,True,,|세탁 세제,False,False,replace,,False,,1882
general-002|pendingCart,general-002,pendingCart,general,4,recommend,102,1001,1,3,False,True,,|리필 세탁 세제;|고농축 액상 세탁 세제,False,False,replace,102,False,,2061
general-002|pendingCart,general-002,pendingCart,general,5,recommend,,,1,2,False,False,,,False,False,carry,,False,,1940
general-002|pendingCart,general-002,pendingCart,general,6,recommend,,,1,3,False,False,,,False,False,carry,,False,,1752
general-002|pendingCart,general-002,pendingCart,general,7,recommend,,,1,3,False,True,,|세탁 세제,False,False,replace,,False,,2100
named-category-001|none,named-category-001,none,named_category,0,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,1789
named-category-001|none,named-category-001,none,named_category,1,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,1851
named-category-001|none,named-category-001,none,named_category,2,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,2627
named-category-001|none,named-category-001,none,named_category,3,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,1964
named-category-001|none,named-category-001,none,named_category,4,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,1647
named-category-001|none,named-category-001,none,named_category,5,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,39947
named-category-001|none,named-category-001,none,named_category,6,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,2139
named-category-001|none,named-category-001,none,named_category,7,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,1822
named-category-002|none,named-category-002,none,named_category,0,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,1847
named-category-002|none,named-category-002,none,named_category,1,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,1844
named-category-002|none,named-category-002,none,named_category,2,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,1886
named-category-002|none,named-category-002,none,named_category,3,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,1801
named-category-002|none,named-category-002,none,named_category,4,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,1494
named-category-002|none,named-category-002,none,named_category,5,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,1901
named-category-002|none,named-category-002,none,named_category,6,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,38622
named-category-002|none,named-category-002,none,named_category,7,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,2120
named-category-003|none,named-category-003,none,named_category,0,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,1742
named-category-003|none,named-category-003,none,named_category,1,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,2064
named-category-003|none,named-category-003,none,named_category,2,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,1783
named-category-003|none,named-category-003,none,named_category,3,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,40097
named-category-003|none,named-category-003,none,named_category,4,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,2089
named-category-003|none,named-category-003,none,named_category,5,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,1922
named-category-003|none,named-category-003,none,named_category,6,recommend,,,1,3,False,True,,|과일,True,False,replace,,False,,1828
named-category-003|none,named-category-003,none,named_category,7,recommend,,,1,3,False,True,,|과일,False,False,replace,,False,,1638
named-category-004|none,named-category-004,none,named_category,0,recommend,,,1,3,False,True,,|유아용 물티슈,False,False,replace,,False,,40637
named-category-004|none,named-category-004,none,named_category,1,recommend,,,1,3,False,True,,|유아용 물티슈,False,False,replace,,False,,2947
named-category-004|none,named-category-004,none,named_category,2,recommend,,,1,3,False,True,,|유아용 물티슈,False,False,replace,,False,,2254
named-category-004|none,named-category-004,none,named_category,3,recommend,,,1,3,False,True,,|유아용 물티슈,False,False,replace,,False,,1991
named-category-004|none,named-category-004,none,named_category,4,recommend,,,1,3,False,True,,|유아용 물티슈,False,False,replace,,False,,1758
named-category-004|none,named-category-004,none,named_category,5,recommend,,,1,3,False,True,,|유아용 물티슈,False,False,replace,,False,,1619
named-category-004|none,named-category-004,none,named_category,6,recommend,,,1,3,False,True,,|유아용 물티슈,False,False,replace,,False,,1765
named-category-004|none,named-category-004,none,named_category,7,recommend,,,1,3,False,True,,|유아용 물티슈,False,False,replace,,False,,1933
named-category-005|none,named-category-005,none,named_category,0,recommend,,,1,3,False,True,,|텐트,False,False,replace,,False,,1603
named-category-005|none,named-category-005,none,named_category,1,recommend,,,1,3,False,True,,|텐트,False,False,replace,,False,,2071
named-category-005|none,named-category-005,none,named_category,2,recommend,,,1,3,False,True,,|텐트,False,False,replace,,False,,1853
named-category-005|none,named-category-005,none,named_category,3,recommend,,,1,3,False,True,,|텐트,False,False,replace,,False,,2014
named-category-005|none,named-category-005,none,named_category,4,recommend,,,1,3,False,True,,|텐트,False,False,replace,,False,,1807
named-category-005|none,named-category-005,none,named_category,5,recommend,,,1,3,False,True,,|텐트,False,False,replace,,False,,1978
named-category-005|none,named-category-005,none,named_category,6,recommend,,,1,3,False,True,,|텐트,False,False,replace,,False,,2123
named-category-005|none,named-category-005,none,named_category,7,recommend,,,1,3,False,True,,|텐트,False,False,replace,,False,,1807
named-category-006|none,named-category-006,none,named_category,0,recommend,,,1,2,False,True,,|텀블러,False,False,replace,,False,,2286
named-category-006|none,named-category-006,none,named_category,1,recommend,,,1,2,False,True,,|텀블러,False,False,replace,,False,,2169
named-category-006|none,named-category-006,none,named_category,2,recommend,,,1,2,False,True,,생활용품|텀블러,False,False,replace,,False,,1721
named-category-006|none,named-category-006,none,named_category,3,recommend,,,1,3,False,True,,|텀블러,False,False,replace,,False,,1606
named-category-006|none,named-category-006,none,named_category,4,recommend,,,1,2,False,True,,|텀블러,False,False,replace,,False,,1868
named-category-006|none,named-category-006,none,named_category,5,recommend,,,1,2,False,True,,|텀블러,False,False,replace,,False,,1990
named-category-006|none,named-category-006,none,named_category,6,recommend,,,1,2,False,True,,|텀블러,False,False,replace,,False,,2018
named-category-006|none,named-category-006,none,named_category,7,recommend,,,1,2,False,True,,|텀블러,False,False,replace,,False,,2271
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,0,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,2550
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,1,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1729
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,2,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,2154
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,3,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1689
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,4,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1844
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,5,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1876
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,6,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,40843
option-answer-001|pendingCart,option-answer-001,pendingCart,option_answer,7,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,2483
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,0,cart_add,102,1001,1,2,False,False,,,False,False,carry,102,False,,1532
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,1,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1812
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,2,cart_add,101,1001,1,2,False,False,,,False,False,carry,101,False,,39704
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,3,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,3192
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,4,cart_add,102,1001,1,2,False,False,,,False,False,carry,102,False,,2187
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,5,cart_add,102,1001,1,2,False,False,,,False,False,carry,102,False,,1569
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,6,cart_add,101,1001,1,2,False,False,,,False,False,carry,101,False,,1994
option-answer-002|pendingCart,option-answer-002,pendingCart,option_answer,7,cart_add,102,1001,1,2,False,False,,,False,False,carry,102,False,,1551
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,0,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1933
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,1,cart_add,102,1002,1,2,False,True,,|세탁 세제,False,False,replace,102,False,,41268
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,2,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,3036
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,3,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,2004
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,4,cart_add,102,1002,1,2,True,False,,,False,False,carry,102,False,,1531
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,5,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1602
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,6,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1740
option-answer-003|pendingCart,option-answer-003,pendingCart,option_answer,7,cart_add,102,1002,1,2,False,True,,|세탁 세제,False,False,replace,102,False,,2265
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,0,cart_add,102,1002,1,1,True,False,,,False,False,carry,102,False,,40243
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,1,cart_add,104,1002,1,1,False,False,,,False,False,carry,104,False,,1691
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,2,cart_add,102,1001,1,2,False,False,,,False,False,carry,102,False,,1835
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,3,cart_add,102,1002,1,1,False,False,,,False,False,carry,102,False,,2071
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,4,cart_add,102,1002,1,1,False,False,,,False,False,carry,102,False,,1913
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,5,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,2135
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,6,cart_add,101,1002,1,1,False,False,,,False,False,carry,101,False,,1643
option-answer-004|pendingCart,option-answer-004,pendingCart,option_answer,7,cart_add,103,1002,1,1,False,False,,,False,False,carry,103,False,,1841
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,0,order_status,,,1,3,False,False,,,False,False,carry,,False,,1638
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,1,order_status,,,1,3,False,False,,,False,False,carry,,False,,1524
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,2,order_status,,,1,3,False,False,,,False,False,carry,,False,,1691
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,3,order_status,,,1,3,False,False,,,False,False,carry,,False,,2321
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,4,order_status,,,1,3,False,False,,,False,False,carry,,False,,1662
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,5,order_status,,,1,3,False,False,,,False,False,carry,,False,,1838
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,6,order_status,,,1,3,False,False,,,False,False,carry,,False,,1978
order-status-001|lastRecommendations,order-status-001,lastRecommendations,order_status,7,order_status,,,1,3,False,False,,,False,False,carry,,False,,2274
order-status-001|none,order-status-001,none,order_status,0,order_status,,,1,3,False,False,,,False,False,carry,,False,,2033
order-status-001|none,order-status-001,none,order_status,1,order_status,,,1,3,False,False,,,False,False,carry,,False,,1730
order-status-001|none,order-status-001,none,order_status,2,order_status,,,1,3,False,False,,,False,False,carry,,False,,1761
order-status-001|none,order-status-001,none,order_status,3,order_status,,,1,3,False,False,,,False,False,carry,,False,,1843
order-status-001|none,order-status-001,none,order_status,4,order_status,,,1,3,False,False,,,False,False,carry,,False,,41010
order-status-001|none,order-status-001,none,order_status,5,order_status,,,1,3,False,False,,,False,False,carry,,False,,2072
order-status-001|none,order-status-001,none,order_status,6,order_status,,,1,3,False,False,,,False,False,carry,,False,,2379
order-status-001|none,order-status-001,none,order_status,7,order_status,,,1,3,False,False,,,False,False,carry,,False,,1728
order-status-001|pendingCart,order-status-001,pendingCart,order_status,0,order_status,,,1,3,False,False,,,False,False,carry,,False,,1427
order-status-001|pendingCart,order-status-001,pendingCart,order_status,1,order_status,,,1,3,False,False,,,False,False,carry,,False,,1607
order-status-001|pendingCart,order-status-001,pendingCart,order_status,2,order_status,,,1,3,False,False,,,False,False,carry,,False,,2236
order-status-001|pendingCart,order-status-001,pendingCart,order_status,3,order_status,,,1,3,False,False,,,False,False,carry,,False,,39409
order-status-001|pendingCart,order-status-001,pendingCart,order_status,4,order_status,,,1,3,False,False,,,False,False,carry,,False,,1921
order-status-001|pendingCart,order-status-001,pendingCart,order_status,5,order_status,,,1,3,False,False,,,False,False,carry,,False,,1973
order-status-001|pendingCart,order-status-001,pendingCart,order_status,6,order_status,,,1,3,False,False,,,False,False,carry,,False,,1960
order-status-001|pendingCart,order-status-001,pendingCart,order_status,7,order_status,,,1,3,False,False,,,False,False,carry,,False,,1546
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,0,order_status,,,1,3,False,False,,,False,False,carry,,False,,2194
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,1,order_status,,,1,3,False,False,,,False,False,carry,,False,,2053
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,2,order_status,,,1,3,False,False,,,False,False,carry,,False,,1700
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,3,order_status,,,1,3,False,False,,,False,False,carry,,False,,40994
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,4,order_status,,,1,3,False,False,,,False,False,carry,,False,,2098
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,5,order_status,,,1,3,False,False,,,False,False,carry,,False,,2982
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,6,order_status,,,1,3,False,False,,,False,False,carry,,False,,2104
order-status-002|lastRecommendations,order-status-002,lastRecommendations,order_status,7,order_status,,,1,3,False,False,,,False,False,carry,,False,,1540
order-status-002|none,order-status-002,none,order_status,0,order_status,,,1,3,False,False,,,False,False,carry,,False,,1698
order-status-002|none,order-status-002,none,order_status,1,order_status,,,1,3,False,False,,,False,False,carry,,False,,40801
order-status-002|none,order-status-002,none,order_status,2,order_status,,,1,3,False,False,,,False,False,carry,,False,,3005
order-status-002|none,order-status-002,none,order_status,3,order_status,,,1,3,False,False,,,False,False,carry,,False,,2642
order-status-002|none,order-status-002,none,order_status,4,order_status,,,1,3,False,False,,,False,False,carry,,False,,1850
order-status-002|none,order-status-002,none,order_status,5,order_status,,,1,3,False,False,,,False,False,carry,,False,,1882
order-status-002|none,order-status-002,none,order_status,6,order_status,,,1,3,False,False,,,False,False,carry,,False,,2004
order-status-002|none,order-status-002,none,order_status,7,order_status,,,1,3,False,False,,,False,False,carry,,False,,1930
order-status-002|pendingCart,order-status-002,pendingCart,order_status,0,order_status,,,1,3,False,False,,,False,False,carry,,False,,1933
order-status-002|pendingCart,order-status-002,pendingCart,order_status,1,order_status,,,1,3,False,False,,,False,False,carry,,False,,2232
order-status-002|pendingCart,order-status-002,pendingCart,order_status,2,order_status,,,1,3,False,False,,,False,False,carry,,False,,1683
order-status-002|pendingCart,order-status-002,pendingCart,order_status,3,order_status,,,1,3,False,False,,,False,False,carry,,False,,1654
order-status-002|pendingCart,order-status-002,pendingCart,order_status,4,order_status,,,1,3,False,False,,,False,False,carry,,False,,1518
order-status-002|pendingCart,order-status-002,pendingCart,order_status,5,order_status,,,1,3,False,False,,,False,False,carry,,False,,2471
order-status-002|pendingCart,order-status-002,pendingCart,order_status,6,order_status,,,1,3,False,False,,,False,False,carry,,False,,41411
order-status-002|pendingCart,order-status-002,pendingCart,order_status,7,order_status,,,1,3,False,False,,,False,False,carry,,False,,2701
screen-001|screenSingle,screen-001,screenSingle,screen,0,cart_add,2001,,1,2,False,False,,,False,False,carry,3101,True,sole_screen_candidate,1723
screen-001|screenSingle,screen-001,screenSingle,screen,1,cart_add,2001,,1,2,False,False,,,False,False,carry,3101,True,sole_screen_candidate,2035
screen-001|screenSingle,screen-001,screenSingle,screen,2,cart_add,2001,,1,2,False,False,,,False,False,carry,3101,True,sole_screen_candidate,1722
screen-001|screenSingle,screen-001,screenSingle,screen,3,cart_add,3101,,1,2,False,False,,,False,False,carry,3101,True,sole_screen_candidate,1578
screen-001|screenSingle,screen-001,screenSingle,screen,4,cart_add,2001,,1,2,False,False,,,False,False,carry,3101,True,sole_screen_candidate,1648
screen-001|screenSingle,screen-001,screenSingle,screen,5,cart_add,2001,,1,2,False,False,,,False,False,carry,3101,True,sole_screen_candidate,2313
screen-001|screenSingle,screen-001,screenSingle,screen,6,cart_add,2001,,1,2,False,False,,,False,False,carry,3101,True,sole_screen_candidate,40855
screen-001|screenSingle,screen-001,screenSingle,screen,7,cart_add,2001,,1,2,False,False,,,False,False,carry,3101,True,sole_screen_candidate,2316
screen-002|screenTriple,screen-002,screenTriple,screen,0,cart_add,,,1,2,False,False,,,False,False,carry,,True,ambiguous_screen_candidates,1850
screen-002|screenTriple,screen-002,screenTriple,screen,1,cart_add,,,1,2,False,False,,,False,False,carry,,True,ambiguous_screen_candidates,1649
screen-002|screenTriple,screen-002,screenTriple,screen,2,cart_add,3101,,1,2,False,False,,,False,False,carry,,True,ambiguous_screen_candidates,1925
screen-002|screenTriple,screen-002,screenTriple,screen,3,cart_add,,,1,1,False,False,,,False,False,carry,,True,ambiguous_screen_candidates,1516
screen-002|screenTriple,screen-002,screenTriple,screen,4,cart_add,3101,,1,1,False,False,,,False,False,carry,,True,ambiguous_screen_candidates,1821
screen-002|screenTriple,screen-002,screenTriple,screen,5,cart_add,,,1,2,False,False,,,False,False,carry,,True,ambiguous_screen_candidates,2332
screen-002|screenTriple,screen-002,screenTriple,screen,6,cart_add,2001,,1,2,False,False,,,False,False,carry,,True,ambiguous_screen_candidates,38978
screen-002|screenTriple,screen-002,screenTriple,screen,7,cart_add,3101,,1,2,False,False,,,False,False,carry,,True,ambiguous_screen_candidates,2234
screen-003|screenFive,screen-003,screenFive,screen,0,cart_add,3103,,1,1,False,False,,,False,False,carry,3103,True,ordinal,1840
screen-003|screenFive,screen-003,screenFive,screen,1,cart_add,3103,,1,1,False,False,,,False,False,carry,3103,True,ordinal,2191
screen-003|screenFive,screen-003,screenFive,screen,2,cart_add,2003,,3,1,False,False,,,False,False,carry,3103,True,ordinal,1663
screen-003|screenFive,screen-003,screenFive,screen,3,cart_add,3103,,1,1,False,False,,,False,False,carry,3103,True,ordinal,40535
screen-003|screenFive,screen-003,screenFive,screen,4,cart_add,3103,,1,1,False,False,,,False,False,carry,3103,True,ordinal,1937
