caseId,testType,pairId,arm,sampleIndex,latencyMs,rankedProductIds,displayedRationales,groundingDecisions,validatorDowngradeCount,outOfCandidateIdCount,duplicateIdCount,validRankCoverage,candidateCount,rawResponse
profile_conflict_base,INV,profile_conflict,prompt_only,0,2451,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천합니다. 공기청정기 A는 평점이 보통 수준입니다.""}"
profile_conflict_base,INV,profile_conflict,prompt_only,1,2377,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 가장 먼저 추천해요. 공기청정기 A는 평점이 보통으로 확인됩니다.""}"
profile_conflict_base,INV,profile_conflict,prompt_only,2,2495,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천합니다. 공기청정기 A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_base,INV,profile_conflict,prompt_only,3,2413,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점 관련 우수 근거가 확인되지 않았어요.""}"
profile_conflict_base,INV,profile_conflict,prompt_only,4,2993,"[162, 161]","[""평점이 매우 높고 리뷰도 매우 많아요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높고 리뷰도 매우 많아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높고 리뷰도 매우 많아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 높은 공기청정기를 찾는 요청에는 공기청정기 B가 가장 적합해요. 평점이 매우 높고 리뷰도 매우 많습니다.""}"
profile_conflict_base,INV,profile_conflict,prompt_only,5,2820,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천합니다. 공기청정기 A는 평점이 보통 수준입니다.""}"
profile_conflict_base,INV,profile_conflict,prompt_only,6,2078,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 높은 공기청정기를 찾으신다면 공기청정기 B를 우선 추천해요. 사용자 요청과 동일한 카테고리의 후보를 함께 고려했어요.""}"
profile_conflict_base,INV,profile_conflict,prompt_only,7,2353,[162],"[""평점이 매우 높아 우선 추천해요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,0.5,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""평점이 매우 높은 공기청정기를 우선 추천했어요.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,0,2508,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 B 제품을 우선 추천해요. A 제품은 평점이 보통이라 후순위입니다.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,1,2626,"[162, 161]","[""평점이 매우높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우높은 공기청정기 B를 우선 추천합니다. 공기청정기 A는 평점이 보통으로 확인됩니다.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,2,3033,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 가장 먼저 추천해요. 공기청정기 A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,3,2718,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천합니다. 공기청정기 A는 평점이 보통이어서 후순위로 배치했어요.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,4,6563,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 높은 공기청정기를 우선해 B를 추천해요. A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,5,2441,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천해요. 공기청정기 A는 평점이 보통이라 후순위입니다.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,6,2658,"[162, 161]","[""평점이 매우 높아 우선 추천해요"", ""요청과의 관련도를 기준으로 추천했어요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 161, ""requested_reason_code"": ""NO_VERIFIABLE_EVIDENCE"", ""evidence_fields"": [], ""model_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""rendered_rationale"": ""요청과의 관련도를 기준으로 추천했어요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":161,""rationale"":""요청과의 관련도를 기준으로 추천했어요"",""reasonCode"":""NO_VERIFIABLE_EVIDENCE"",""evidenceFields"":[]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 가장 우선 추천해요. અન્ય 후보는 평점 관련 검증 가능한 우위가 없습니다.""}"
profile_conflict_mutated,INV,profile_conflict,prompt_only,7,2851,[162],"[""평점이 매우 높아 우선 추천해요""]","[{""product_id"": 162, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평점이 매우 높아 우선 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,0.5,2,"{""ranked"":[{""productId"":162,""rationale"":""평점이 매우 높아 우선 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]}],""overallComment"":""평점이 매우 높은 공기청정기 B를 우선 추천해요. 리뷰도 매우 많아 참고하기 좋습니다.""}"
multi_need_balance,DIR,,prompt_only,0,3624,"[172, 174, 171, 173]","[""재택근무용 노트북으로 평점이 매우 높아요"", ""함께 쓰기 좋은 마우스로 평점이 매우 높아요"", ""재택근무용으로 저렴한 노트북이에요"", ""함께 쓰기 좋은 매우 저렴한 마우스예요""]","[{""product_id"": 172, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""재택근무용 노트북으로 평점이 매우 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 174, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""함께 쓰기 좋은 마우스로 평점이 매우 높아요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 171, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""재택근무용으로 저렴한 노트북이에요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 173, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""함께 쓰기 좋은 매우 저렴한 마우스예요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,4,"{""ranked"":[{""productId"":172,""rationale"":""재택근무용 노트북으로 평점이 매우 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":174,""rationale"":""함께 쓰기 좋은 마우스로 평점이 매우 높아요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":171,""rationale"":""재택근무용으로 저렴한 노트북이에요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":173,""rationale"":""함께 쓰기 좋은 매우 저렴한 마우스예요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]}],""overallComment"":""재택근무용 노트북과 마우스를 각각 균형 있게 추천했어요. 검증 수준을 우선하고 저렴한 대안도 함께 제시했어요.""}"
multi_need_balance,DIR,,prompt_only,1,4367,"[172, 174, 171, 173]","[""평가가 매우 높아 추천해요"", ""평가가 매우 높아 추천해요"", ""가격이 저렴해 추천해요"", ""가격이 매우 저렴해 추천해요""]","[{""product_id"": 172, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 174, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""평가가 매우 높아 추천해요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 171, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""가격이 저렴해 추천해요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 173, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""가격이 매우 저렴해 추천해요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,4,"{""ranked"":[{""productId"":172,""rationale"":""평가가 매우 높아 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":174,""rationale"":""평가가 매우 높아 추천해요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":171,""rationale"":""가격이 저렴해 추천해요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":173,""rationale"":""가격이 매우 저렴해 추천해요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]}],""overallComment"":""재택근무용 노트북과 마우스를 각각 균형 있게 추천했어요. 평가가 높은 제품을 우선하고 저렴한 선택지도 함께 담았습니다.""}"
multi_need_balance,DIR,,prompt_only,2,4796,"[172, 174, 171, 173]","[""높은 평점으로 검증된 노트북이에요"", ""높은 평점으로 검증된 마우스예요"", ""저렴한 노트북이라 부담이 적어요"", ""매우 저렴한 마우스라 부담이 적어요""]","[{""product_id"": 172, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""높은 평점으로 검증된 노트북이에요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 174, ""requested_reason_code"": ""RATING_HIGH"", ""evidence_fields"": [""ratingLevel""], ""model_rationale"": ""높은 평점으로 검증된 마우스예요"", ""rendered_rationale"": ""평점 평가가 높은 상품이에요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 171, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""저렴한 노트북이라 부담이 적어요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}, {""product_id"": 173, ""requested_reason_code"": ""PRICE_RELATIVE_LOW"", ""evidence_fields"": [""priceLevel""], ""model_rationale"": ""매우 저렴한 마우스라 부담이 적어요"", ""rendered_rationale"": ""같은 후보군에서 비교적 저렴해요"", ""supported"": true, ""downgraded"": false, ""failure_reason"": null}]",0,0,0,1.0,4,"{""ranked"":[{""productId"":172,""rationale"":""높은 평점으로 검증된 노트북이에요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":174,""rationale"":""높은 평점으로 검증된 마우스예요"",""reasonCode"":""RATING_HIGH"",""evidenceFields"":[""ratingLevel""]},{""productId"":171,""rationale"":""저렴한 노트북이라 부담이 적어요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]},{""productId"":173,""rationale"":""매우 저렴한 마우스라 부담이 적어요"",""reasonCode"":""PRICE_RELATIVE_LOW"",""evidenceFields"":[""priceLevel""]}],""overallComment"":""재택근무용 노트북과 마우스를 각각 균형 있게 추천했어요. 검증 수준과 가격 정보를 함께 고려했습니다.""}"
